Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AQI
2024-12-06,Ashok_Vihar,94.04,187.46,66.26,1.34,31.56,190.84566596194503
2024-12-07,ITO,118.79,189.95,216.38,2.75,19.87,217.00845665961947
2024-12-07,Anand Vihar,168.72,413.08,236.65,3.81,11.11,309.08
2024-12-07,Patparganj,115.91,268.92,73.29,1.62,41.72,213.96405919661734
2024-12-07,Ashok_Vihar,134.08,240.38,70.68,2.16,34.9,233.17124735729388
2024-12-07,Sonia_Vihar,142.46,264.62,48.97,2.47,12.43,242.02959830866808
2024-12-07,Vivek_vihar,135.39,263.81,36.55,2.6,21.33,234.55602536997884
2024-12-07,Mandir Marg,89.14,133.59,84.13,1.61,28.69,185.6659619450317
2024-12-08,Sonia_Vihar,194.12,324.96,46.02,1.65,31.17,296.6384778012685
2024-12-08,Patparganj,174.04,354.12,67.68,1.74,64.95,275.4122621564482
2024-12-08,Anand Vihar,230.85,436.62,184.0,3.61,31.37,335.4651162790698
2024-12-08,Vivek_vihar,178.34,323.21,39.23,1.48,27.8,279.95771670190277
2024-12-08,Mandir Marg,145.08,189.88,104.66,2.17,36.19,244.79915433403806
2024-12-08,ITO,172.73,253.94,193.95,3.09,8.81,274.0274841437632
2024-12-08,Ashok_Vihar,191.08,329.79,75.95,1.42,44.24,293.42494714587735
2024-12-09,Patparganj,82.88,158.88,57.22,0.65,53.4,179.04862579281183
2024-12-09,Vivek_vihar,95.88,161.33,40.13,0.84,28.55,192.7906976744186
2024-12-09,Anand Vihar,84.03,167.46,104.87,2.3,18.03,180.26427061310784
2024-12-09,Mandir Marg,84.62,143.17,79.86,1.65,30.08,180.8879492600423
2024-12-09,Ashok_Vihar,107.62,196.41,56.47,0.87,40.99,205.20084566596194
2024-12-09,ITO,93.28,139.56,145.64,1.29,14.31,190.04228329809726
2024-12-09,Sonia_Vihar,99.67,156.83,35.79,1.21,39.8,196.7970401691332
2024-12-10,Anand Vihar,110.6,230.25,124.14,1.38,9.52,208.35095137420717
2024-12-10,Ashok_Vihar,104.54,190.54,56.08,0.83,36.74,201.94503171247356
2024-12-10,Mandir Marg,95.26,141.88,80.85,1.66,22.35,192.13530655391122
2024-12-10,Patparganj,98.75,206.0,63.53,0.78,38.79,195.82452431289641
2024-12-10,Sonia_Vihar,104.21,169.75,38.49,1.08,26.4,201.59619450317123
2024-12-10,Vivek_vihar,104.19,194.42,36.56,0.89,21.36,201.57505285412262
2024-12-10,ITO,100.33,148.94,112.4,1.07,13.38,197.49471458773783
2024-12-11,Sonia_Vihar,106.46,199.33,40.89,1.57,30.94,203.97463002114165
2024-12-11,Anand Vihar,106.75,256.08,153.39,1.48,10.64,204.28118393234672
2024-12-11,Mandir Marg,94.38,137.67,83.46,1.39,27.5,191.20507399577167
2024-12-11,ITO,93.95,151.65,142.03,1.43,25.4,190.75052854122623
2024-12-11,Patparganj,99.08,225.88,69.0,1.01,46.77,196.17336152219872
2024-12-11,Ashok_Vihar,98.67,187.5,62.08,0.92,43.25,195.7399577167019
2024-12-11,Vivek_vihar,100.36,212.42,35.06,1.17,30.75,197.52642706131078
2024-12-12,Sonia_Vihar,165.75,260.92,44.29,1.5,27.18,266.64904862579283
2024-12-12,Vivek_vihar,154.62,280.39,40.35,1.23,27.27,254.88372093023256
2024-12-12,Patparganj,156.08,305.04,77.53,1.04,47.36,256.4270613107823
2024-12-12,Mandir Marg,191.72,241.69,91.63,1.16,27.31,294.1014799154334
2024-12-12,Anand Vihar,161.35,329.77,281.75,1.21,9.83,261.99788583509513
2024-12-12,Ashok_Vihar,157.79,272.67,77.82,0.74,43.55,258.23467230443975
2024-12-12,ITO,151.53,222.97,173.35,1.66,23.09,251.61733615221988
2024-12-13,Mandir Marg,116.67,183.44,78.83,1.72,34.64,214.7674418604651
2024-12-13,Patparganj,109.79,243.25,56.21,0.65,63.04,207.49471458773786
2024-12-13,Ashok_Vihar,112.8,228.13,53.51,0.49,57.97,210.67653276955602
2024-12-13,Vivek_vihar,112.24,244.71,39.16,0.96,37.11,210.0845665961945
2024-12-13,ITO,103.19,170.76,86.17,1.04,34.66,200.51797040169134
2024-12-13,Sonia_Vihar,109.58,195.67,31.71,1.02,53.55,207.27272727272728
2024-12-13,Anand Vihar,118.46,250.96,225.05,1.12,13.99,216.6596194503171
2024-12-14,Mandir Marg,100.23,144.39,84.29,1.68,27.09,197.38900634249472
2024-12-14,Ashok_Vihar,116.25,226.88,67.61,0.84,45.67,214.32346723044398
2024-12-14,Sonia_Vihar,111.79,194.42,35.83,1.49,33.36,209.60887949260044
2024-12-14,Vivek_vihar,111.65,229.76,40.63,1.3,29.97,209.46088794926004
2024-12-14,Patparganj,106.29,243.21,61.39,1.17,49.6,203.79492600422833
2024-12-14,ITO,99.11,162.25,125.0,1.4,27.39,196.20507399577167
2024-12-14,Anand Vihar,113.58,267.87,168.15,1.62,11.16,211.50105708245243
2024-12-15,Mandir Marg,179.79,223.27,100.41,2.03,29.52,281.49048625792807
2024-12-15,ITO,189.66,267.58,224.47,2.4,20.91,291.92389006342495
2024-12-15,Vivek_vihar,193.91,329.49,47.11,2.33,27.97,296.4164904862579
2024-12-15,Patparganj,195.46,362.96,83.9,1.74,44.46,298.05496828752644
2024-12-15,Sonia_Vihar,197.08,302.83,50.36,1.87,12.18,299.7674418604651
2024-12-15,Ashok_Vihar,183.16,308.3,81.3,1.38,44.01,285.0528541226215
2024-12-15,Anand Vihar,206.11,428.21,47.72,2.12,9.01,324.21
2024-12-16,ITO,299.54,399.68,248.68,3.43,19.71,408.07610993657505
2024-12-16,Mandir Marg,272.04,327.57,113.42,2.44,38.78,379.0063424947146
2024-12-16,Patparganj,318.5,521.96,115.55,2.48,39.72,428.11839323467234
2024-12-16,Sonia_Vihar,314.51,405.83,61.68,2.94,12.61,423.90063424947147
2024-12-16,Ashok_Vihar,350.79,538.29,110.38,2.3,39.54,462.2515856236787
2024-12-16,Anand Vihar,388.3,628.85,67.87,4.12,9.69,524.85
2024-12-16,Vivek_vihar,335.01,504.97,58.4,3.46,17.96,445.5708245243129
2024-12-17,Mandir Marg,280.57,330.0,116.24,2.07,35.56,388.0232558139535
2024-12-17,ITO,328.89,419.86,260.53,4.24,13.56,439.1014799154334
2024-12-17,Sonia_Vihar,404.82,492.07,83.0,3.65,8.92,519.3657505285412
2024-12-17,Ashok_Vihar,393.71,581.08,114.39,2.4,38.41,507.6215644820296
2024-12-17,Anand Vihar,482.74,683.83,113.82,6.0,12.29,601.7336152219873
2024-12-17,Vivek_vihar,422.22,585.8,57.7,3.85,12.57,537.7589852008457
2024-12-17,Patparganj,361.48,566.29,107.78,3.09,2.52,473.55179704016916
2024-12-18,Sonia_Vihar,364.96,425.92,65.31,2.38,9.07,477.23044397463
2024-12-18,Patparganj,383.08,580.38,91.42,2.3,53.61,496.384778012685
2024-12-18,Mandir Marg,349.95,403.33,110.59,2.23,37.95,461.3636363636364
2024-12-18,Anand Vihar,443.15,614.33,166.93,3.54,6.43,559.8837209302326
2024-12-18,Vivek_vihar,406.96,549.48,51.51,3.06,10.88,521.6279069767442
2024-12-18,ITO,399.18,496.86,243.09,3.28,13.51,513.4038054968288
2024-12-18,Ashok_Vihar,400.62,594.54,93.81,2.13,30.82,514.9260042283298
2024-12-19,Patparganj,366.62,542.3,79.94,3.81,57.61,478.985200845666
2024-12-19,Mandir Marg,271.76,322.67,110.62,1.86,30.87,378.7103594080338
2024-12-19,Sonia_Vihar,358.05,439.75,65.68,3.73,11.48,469.9260042283298
2024-12-19,Anand Vihar,438.5,608.04,240.44,3.92,17.82,554.968287526427
2024-12-19,ITO,349.89,446.27,258.09,4.11,7.76,461.30021141649047
2024-12-19,Vivek_vihar,426.47,571.49,82.6,4.65,11.69,542.2515856236787
2024-12-19,Ashok_Vihar,472.38,641.09,95.79,2.7,35.79,590.7822410147992
2024-12-20,ITO,326.63,409.68,227.71,2.6,7.05,436.7124735729387
2024-12-20,Vivek_vihar,332.98,480.61,95.84,2.16,13.71,443.4249471458774
2024-12-20,Anand Vihar,332.52,489.76,131.14,1.5,39.87,442.93868921775896
2024-12-20,Patparganj,328.78,513.54,86.28,2.65,57.33,438.98520084566593
2024-12-20,Ashok_Vihar,347.88,517.17,87.85,1.18,26.51,459.1754756871036
2024-12-20,Mandir Marg,291.96,339.69,98.63,1.78,35.06,400.06342494714585
2024-12-20,Sonia_Vihar,292.92,335.25,53.07,1.62,12.41,401.0782241014799
2024-12-21,Ashok_Vihar,273.5,428.42,76.94,1.52,32.93,380.54968287526424
2024-12-21,Sonia_Vihar,211.38,255.88,48.33,1.61,11.15,314.8837209302326
2024-12-21,Anand Vihar,254.38,405.96,148.94,2.51,7.71,360.33826638477797
2024-12-21,Patparganj,243.83,404.83,75.14,2.73,39.45,349.1860465116279
2024-12-21,Mandir Marg,197.11,235.96,85.11,1.78,32.0,299.79915433403806
2024-12-21,Vivek_vihar,250.34,373.98,47.35,2.04,14.96,356.06765327695564
2024-12-21,ITO,202.22,267.27,173.62,2.3,14.54,305.20084566596194
2024-12-22,Sonia_Vihar,322.62,416.46,70.45,2.95,11.03,432.47357293868924
2024-12-22,Vivek_vihar,331.04,477.78,55.45,3.27,19.29,441.3742071881607
2024-12-22,Mandir Marg,267.98,296.62,114.87,2.08,36.07,374.71458773784354
2024-12-22,Anand Vihar,368.79,554.21,202.88,4.57,15.48,481.2790697674419
2024-12-22,Ashok_Vihar,405.04,590.96,102.53,2.48,38.98,519.5983086680761
2024-12-22,ITO,286.6,362.34,282.35,3.35,9.96,394.39746300211414
2024-12-22,Patparganj,302.04,477.75,93.7,2.74,46.86,410.7188160676533
2024-12-23,Vivek_vihar,320.38,444.77,54.61,1.85,7.82,430.10570824524314
2024-12-23,Mandir Marg,266.27,297.58,97.88,1.61,28.69,372.906976744186
2024-12-23,Sonia_Vihar,386.37,422.0,65.31,1.77,24.46,499.86257928118397
2024-12-23,ITO,268.56,343.29,242.56,1.75,6.07,375.3276955602537
2024-12-23,Ashok_Vihar,340.25,493.58,83.65,1.56,16.17,451.10993657505287
2024-12-23,Patparganj,288.45,419.83,83.17,2.09,28.38,396.35306553911204
2024-12-23,Anand Vihar,309.17,434.29,130.43,2.14,13.5,418.25581395348837
2024-12-24,Ashok_Vihar,226.33,336.0,62.95,1.63,16.75,330.6871035940803
2024-12-24,Vivek_vihar,224.4,306.21,47.66,1.59,10.28,328.6469344608879
2024-12-24,ITO,179.88,229.09,142.23,1.33,8.29,281.5856236786469
2024-12-24,Sonia_Vihar,193.56,240.88,48.76,1.32,26.36,296.04651162790697
2024-12-24,Anand Vihar,212.86,303.04,105.28,1.54,12.05,316.44820295983084
2024-12-24,Patparganj,208.88,312.46,62.25,1.9,27.32,312.2410147991543
2024-12-24,Mandir Marg,180.81,210.92,88.7,1.72,22.35,282.568710359408
2024-12-25,Sonia_Vihar,190.44,219.06,45.12,1.45,24.72,292.7484143763213
2024-12-25,Vivek_vihar,201.46,272.89,45.59,1.73,6.52,304.39746300211414
2024-12-25,Anand Vihar,213.58,310.46,132.38,1.93,4.64,317.2093023255814
2024-12-25,Mandir Marg,175.74,198.07,86.2,2.62,25.99,277.2093023255814
2024-12-25,Patparganj,202.46,303.08,68.66,2.22,24.7,305.4545454545455
2024-12-25,Ashok_Vihar,203.0,296.33,66.42,1.28,20.09,306.02536997885835
2024-12-25,ITO,170.8,229.92,138.16,2.35,15.12,271.9873150105708
2024-12-26,Vivek_vihar,247.33,347.56,46.61,2.07,8.51,352.8858350951374
2024-12-26,Patparganj,258.04,413.54,71.83,2.5,32.66,364.20718816067654
2024-12-26,Sonia_Vihar,233.0,267.86,46.81,2.02,16.07,337.737843551797
2024-12-26,Ashok_Vihar,238.04,375.96,67.07,1.39,25.83,343.0655391120507
2024-12-26,ITO,199.82,275.47,135.26,2.45,16.83,302.66384778012684
2024-12-26,Mandir Marg,192.58,227.46,109.55,2.12,31.82,295.0105708245243
2024-12-26,Anand Vihar,258.46,409.12,147.21,2.34,5.81,364.65116279069764
2024-12-27,Mandir Marg,153.08,170.64,102.8,1.44,32.39,253.25581395348837
2024-12-27,Vivek_vihar,191.68,231.3,37.19,1.1,5.85,294.05919661733617
2024-12-27,Patparganj,187.62,247.17,53.07,1.4,10.87,289.7674418604651
2024-12-27,Ashok_Vihar,159.48,225.48,61.36,0.95,14.67,260.0211416490486
2024-12-27,Anand Vihar,201.56,240.34,93.86,1.29,7.82,304.5031712473573
2024-12-27,ITO,154.11,186.61,77.55,1.39,14.23,254.34460887949263
2024-12-27,Sonia_Vihar,129.36,143.68,47.45,1.32,10.61,228.1818181818182
2024-12-28,Anand Vihar,111.92,151.11,97.74,1.37,2.61,209.7463002114165
2024-12-28,Vivek_vihar,115.14,136.17,26.96,1.14,4.41,213.15010570824523
2024-12-28,Mandir Marg,104.35,128.07,101.59,1.41,25.89,201.74418604651163
2024-12-28,ITO,93.38,119.11,68.71,1.24,14.05,190.14799154334037
2024-12-28,Ashok_Vihar,98.71,132.0,52.54,1.09,6.56,195.78224101479915
2024-12-28,Patparganj,105.88,144.21,46.16,1.67,4.24,203.3615221987315
2024-12-28,Sonia_Vihar,68.76,75.73,59.48,1.27,3.0,164.12262156448205
2024-12-29,Anand Vihar,123.29,178.12,75.84,1.23,3.85,221.76532769556027
2024-12-29,Ashok_Vihar,96.54,142.21,28.78,0.84,20.75,193.48837209302326
2024-12-29,Patparganj,115.58,167.29,27.12,1.33,17.83,213.615221987315
2024-12-29,Mandir Marg,97.92,120.78,70.49,1.32,32.34,194.94714587737843
2024-12-29,ITO,98.52,128.91,38.12,0.76,14.63,195.5813953488372
2024-12-29,Vivek_vihar,127.01,163.5,26.8,0.67,6.03,225.69767441860466
2024-12-29,Sonia_Vihar,73.08,93.5,59.49,1.12,2.24,168.6892177589852
2024-12-30,Mandir Marg,93.17,113.71,56.24,1.92,33.93,189.92600422832982
2024-12-30,Vivek_vihar,117.49,156.15,29.19,0.73,8.56,215.63424947145876
2024-12-30,Ashok_Vihar,98.04,147.96,30.44,0.96,27.08,195.07399577167018
2024-12-30,Sonia_Vihar,70.38,100.29,46.52,1.27,12.87,165.83509513742072
2024-12-30,ITO,94.41,121.45,32.22,0.96,15.02,191.23678646934462
2024-12-30,Anand Vihar,106.01,181.87,67.24,1.64,4.57,203.49894291754757
2024-12-30,Patparganj,108.42,166.33,29.52,1.03,25.84,206.04651162790697
2024-12-31,Patparganj,178.86,276.44,44.94,0.76,28.88,280.507399577167
2024-12-31,Ashok_Vihar,194.25,323.58,56.65,1.32,25.65,296.7758985200845
2024-12-31,Mandir Marg,156.56,198.33,76.6,2.32,40.89,256.9344608879493
2024-12-31,Sonia_Vihar,124.71,200.92,38.33,1.25,34.02,223.2663847780127
2024-12-31,Anand Vihar,236.47,380.2,70.94,2.39,5.52,341.4059196617336
2024-12-31,ITO,145.23,194.6,64.03,1.62,15.31,244.9577167019027
2024-12-31,Vivek_vihar,205.99,293.96,33.32,1.2,9.97,309.1860465116279
